,Storkreds,Valgkreds,Parti,Kandidat
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1022-ali-khatib,Østjyllands Storkreds,Skanderborgkredsen,Q: Frie Grønne,Ali Khatib
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/991-louise-lingren-louring,Østjyllands Storkreds,Skanderborgkredsen,V: Venstre,Louise Louring
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/574-stephan-arnold,Østjyllands Storkreds,Skanderborgkredsen,V: Venstre,Stephan Arnold
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/569-heidi-bank,Østjyllands Storkreds,Skanderborgkredsen,V: Venstre,Heidi Bank
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/570-jakob-ellemann-jensen,Østjyllands Storkreds,Skanderborgkredsen,V: Venstre,Jakob Ellemann-Jensen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/573-michael-aastrup-jensen,Østjyllands Storkreds,Skanderborgkredsen,V: Venstre,Michael Aastrup Jensen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1012-gustav-juul,Østjyllands Storkreds,Skanderborgkredsen,V: Venstre,Gustav Juul
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/571-jens-kloppenborg,Østjyllands Storkreds,Skanderborgkredsen,V: Venstre,Jens Kloppenborg-Skrumsager
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/576-troels-lund-poulsen,Østjyllands Storkreds,Skanderborgkredsen,V: Venstre,Troels Lund Poulsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/572-lene-prip-soerensen,Østjyllands Storkreds,Skanderborgkredsen,V: Venstre,Lene Prip-Sørensen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/960-erik-veje-rasmussen,Østjyllands Storkreds,Skanderborgkredsen,V: Venstre,Erik Veje Rasmussen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/575-tina-lund-soerensen,Østjyllands Storkreds,Skanderborgkredsen,V: Venstre,Tina Lund Sørensen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/723-ulrik-knudsen,Østjyllands Storkreds,Skanderborgkredsen,Æ: Danmarksdemokraterne,Ulrik Knudsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/721-linda-englyst,Østjyllands Storkreds,Skanderborgkredsen,Æ: Danmarksdemokraterne,Linda Englyst
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/720-hans-kristian-skibby,Østjyllands Storkreds,Skanderborgkredsen,Æ: Danmarksdemokraterne,Hans Kristian Skibby
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/722-lone-glarbo,Østjyllands Storkreds,Skanderborgkredsen,Æ: Danmarksdemokraterne,Lone Glarbo
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/978-erik-poulsen,Østjyllands Storkreds,Skanderborgkredsen,Æ: Danmarksdemokraterne,Erik Poulsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/273-mai-villadsen,Østjyllands Storkreds,Skanderborgkredsen,Ø: Enhedslisten,Mai Villadsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/284-anne-hegelund,Østjyllands Storkreds,Skanderborgkredsen,Ø: Enhedslisten,Anne Hegelund
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/287-lisbeth-torfing,Østjyllands Storkreds,Skanderborgkredsen,Ø: Enhedslisten,Lisbeth Torfing
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1016-kristjar-skajaa,Østjyllands Storkreds,Skanderborgkredsen,Ø: Enhedslisten,Kristjar Skajaa
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/866-jesper-yde-knudsen,Østjyllands Storkreds,Skanderborgkredsen,Ø: Enhedslisten,Jesper Yde Knudsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/867-anders-pedersen,Østjyllands Storkreds,Skanderborgkredsen,Ø: Enhedslisten,Anders Pedersen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/868-karen-budtz,Østjyllands Storkreds,Skanderborgkredsen,Ø: Enhedslisten,Karen Budtz-Jørgensen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/869-magnus-fage-gislason,Østjyllands Storkreds,Skanderborgkredsen,Ø: Enhedslisten,Magnus Fage Gislason
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/870-lucasia-gregersen,Østjyllands Storkreds,Skanderborgkredsen,Ø: Enhedslisten,Lucasia Gregersen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/871-rasmus-boegh-vinter,Østjyllands Storkreds,Skanderborgkredsen,Ø: Enhedslisten,Rasmus Bøgh Vinther
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/7-torsten-gejl,Østjyllands Storkreds,Skanderborgkredsen,Å: Alternativet,Torsten Gejl
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/8-nikoline-erbs-hillers-bendtsen,Østjyllands Storkreds,Skanderborgkredsen,Å: Alternativet,Nikoline Erbs Hillers-Bendtsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/9-mira-issa-bloch,Østjyllands Storkreds,Skanderborgkredsen,Å: Alternativet,Mira Issa Bloch
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1003-sarah-roued-thomsen,Østjyllands Storkreds,Skanderborgkredsen,Å: Alternativet,Sarah Roued Thomsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1002-line-aaen,Østjyllands Storkreds,Skanderborgkredsen,Å: Alternativet,Line Aaen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1001-carsten-borup,Østjyllands Storkreds,Skanderborgkredsen,Å: Alternativet,Carsten Borup
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/999-helle-wium,Østjyllands Storkreds,Skanderborgkredsen,Å: Alternativet,Helle Wium
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1000-berit-naomi-skjernaa,Østjyllands Storkreds,Skanderborgkredsen,Å: Alternativet,Berit Naomi Skjernaa
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/10-vinni-kjaergaard-joergensen,Østjyllands Storkreds,Skanderborgkredsen,Å: Alternativet,Vinni Kjærgaard Jørgensen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1125-mads-damgaard-mortensen,Østjyllands Storkreds,Skanderborgkredsen,Å: Alternativet,Mads Damgaard Mortensen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1004-thomas-due-nielsen,Østjyllands Storkreds,Skanderborgkredsen,Å: Alternativet,Thomas Due Nielsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1005-thor-clasen-jonasen,Østjyllands Storkreds,Skanderborgkredsen,Å: Alternativet,Thor Clasen Jonasen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/1112-jesper-antonsen,Østjyllands Storkreds,Skanderborgkredsen,: Uden for partierne,Jesper Antonsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/675-chresten-heesgaard-ibsen,Østjyllands Storkreds,Skanderborgkredsen,: Uden for partierne,Chresten Heesgård Ibsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/749-anna-thusgaard,Østjyllands Storkreds,Aarhus Nordkredsen,A: Socialdemokratiet,Anna Thusgård
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/752-camilla-fabricius,Østjyllands Storkreds,Aarhus Nordkredsen,A: Socialdemokratiet,Camilla Fabricius
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/813-dorthe-hindborg,Østjyllands Storkreds,Aarhus Nordkredsen,A: Socialdemokratiet,Dorthe Hindborg
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/765-daniel-toft-jakobsen,Østjyllands Storkreds,Aarhus Nordkredsen,A: Socialdemokratiet,Daniel Toft Jakobsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/759-leif-lahn-jensen,Østjyllands Storkreds,Aarhus Nordkredsen,A: Socialdemokratiet,Leif Lahn Jensen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/750-jens-joel-sand,Østjyllands Storkreds,Aarhus Nordkredsen,A: Socialdemokratiet,Jens Joel
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/803-malte-larsen,Østjyllands Storkreds,Aarhus Nordkredsen,A: Socialdemokratiet,Malte Larsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/785-thomas-monberg-andersen,Østjyllands Storkreds,Aarhus Nordkredsen,A: Socialdemokratiet,Thomas Monberg
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/776-thyge-risvig,Østjyllands Storkreds,Aarhus Nordkredsen,A: Socialdemokratiet,Thyge Risvig
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/804-iben-soenderup,Østjyllands Storkreds,Aarhus Nordkredsen,A: Socialdemokratiet,Iben Sønderup
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/751-nicolai-wammen,Østjyllands Storkreds,Aarhus Nordkredsen,A: Socialdemokratiet,Nicolai Wammen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/237-katrine-robsoee,Østjyllands Storkreds,Aarhus Nordkredsen,B: Radikale,Katrine Robsøe
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/224-hanne-roed,Østjyllands Storkreds,Aarhus Nordkredsen,B: Radikale,Hanne Roed
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/203-andreas-steenberg,Østjyllands Storkreds,Aarhus Nordkredsen,B: Radikale,Andreas Steenberg
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/222-frederik-aagaard-soerensen,Østjyllands Storkreds,Aarhus Nordkredsen,B: Radikale,Frederik Aagaard Sørensen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/260-rune-christiansen,Østjyllands Storkreds,Aarhus Nordkredsen,B: Radikale,Rune Christiansen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/258-rebecca-johansson,Østjyllands Storkreds,Aarhus Nordkredsen,B: Radikale,Rebecca Johansson
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/266-susan-kronborg,Østjyllands Storkreds,Aarhus Nordkredsen,B: Radikale,Susan Kronborg
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/248-mia-nybo-jensen,Østjyllands Storkreds,Aarhus Nordkredsen,B: Radikale,Mia Nybo
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/97-lotte-simone-emilie-friis-boing,Østjyllands Storkreds,Aarhus Nordkredsen,C: Konservative,Lotte Friis Böing
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/106-isabella-arendt-vlasman,Østjyllands Storkreds,Aarhus Nordkredsen,C: Konservative,Isabella Arendt
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/99-kristian-damsgaard,Østjyllands Storkreds,Aarhus Nordkredsen,C: Konservative,Kristian Damsgaard
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/102-charlotte-green,Østjyllands Storkreds,Aarhus Nordkredsen,C: Konservative,Charlotte Green
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/100-frederikke-noa-jung,Østjyllands Storkreds,Aarhus Nordkredsen,C: Konservative,Frederikke Noa Jung
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/94-mona-juul,Østjyllands Storkreds,Aarhus Nordkredsen,C: Konservative,Mona Juul
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/95-marcus-knuth,Østjyllands Storkreds,Aarhus Nordkredsen,C: Konservative,Marcus Knuth
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/104-anders-krojgaard-lund,Østjyllands Storkreds,Aarhus Nordkredsen,C: Konservative,Anders Krojgaard Lund
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/101-klaus-nyengaard,Østjyllands Storkreds,Aarhus Nordkredsen,C: Konservative,Klaus Nyengaard
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/103-per-urban-olsen,Østjyllands Storkreds,Aarhus Nordkredsen,C: Konservative,Per Urban Olsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/96-heidi-printzen,Østjyllands Storkreds,Aarhus Nordkredsen,C: Konservative,Heidi Printzen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/105-soeren-vanting,Østjyllands Storkreds,Aarhus Nordkredsen,C: Konservative,Søren Vanting
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/188-lars-boje-mathiesen,Østjyllands Storkreds,Aarhus Nordkredsen,D: Nye Borgerlige,Lars Boje Mathiesen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/185-jes-halfdan-nielsen,Østjyllands Storkreds,Aarhus Nordkredsen,D: Nye Borgerlige,Jes Halfdan
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/189-karina-kirk,Østjyllands Storkreds,Aarhus Nordkredsen,D: Nye Borgerlige,Karina Kirk
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/673-jens-lundager,Østjyllands Storkreds,Aarhus Nordkredsen,D: Nye Borgerlige,Jens Lundager
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/191-lars-axel-nielsen,Østjyllands Storkreds,Aarhus Nordkredsen,D: Nye Borgerlige,Lars Axel Nielsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/186-inger-marie-tryde,Østjyllands Storkreds,Aarhus Nordkredsen,D: Nye Borgerlige,Inger-Marie Tryde
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/416-kirsten-normann-andersen,Østjyllands Storkreds,Aarhus Nordkredsen,F: SF,Kirsten Normann Andersen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/415-charlotte-broman-moelbaek,Østjyllands Storkreds,Aarhus Nordkredsen,F: SF,Charlotte Broman Mølbæk
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/418-rasmus-nordqvist,Østjyllands Storkreds,Aarhus Nordkredsen,F: SF,Rasmus Nordqvist
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/419-sofie-lippert-troelsen,Østjyllands Storkreds,Aarhus Nordkredsen,F: SF,Sofie Lippert
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/413-anna-braendemose,Østjyllands Storkreds,Aarhus Nordkredsen,F: SF,Anna Brændemose
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/417-morten-siig-henriksen,Østjyllands Storkreds,Aarhus Nordkredsen,F: SF,Morten Siig Henriksen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/414-charlotte-vindeloev,Østjyllands Storkreds,Aarhus Nordkredsen,F: SF,Charlotte Vindeløv
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/706-soeren-lahn-sloth,Østjyllands Storkreds,Aarhus Nordkredsen,F: SF,Søren Lahn Sloth
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/321-alex-vanopslagh,Østjyllands Storkreds,Aarhus Nordkredsen,I: Liberal Alliance,Alex Vanopslagh
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/322-jens-meilvang,Østjyllands Storkreds,Aarhus Nordkredsen,I: Liberal Alliance,Jens Meilvang
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/323-louise-brown,Østjyllands Storkreds,Aarhus Nordkredsen,I: Liberal Alliance,Louise Brown
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/324-morten-kolbe-thomsen,Østjyllands Storkreds,Aarhus Nordkredsen,I: Liberal Alliance,Morten Kolbe Thomsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/325-lisa-perkins,Østjyllands Storkreds,Aarhus Nordkredsen,I: Liberal Alliance,Lisa Perkins
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/326-nicolai-wang,Østjyllands Storkreds,Aarhus Nordkredsen,I: Liberal Alliance,Nicolai Wang
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/327-ditte-elisabeth-kryger-wedege,Østjyllands Storkreds,Aarhus Nordkredsen,I: Liberal Alliance,Ditte Elisabeth Kryger Wedege
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/328-line-braendgaard-christensen,Østjyllands Storkreds,Aarhus Nordkredsen,I: Liberal Alliance,Line Brændgaard
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/329-steffen-jespersen,Østjyllands Storkreds,Aarhus Nordkredsen,I: Liberal Alliance,Steffen Jespersen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/981-kurt-vind-christiansen,Østjyllands Storkreds,Aarhus Nordkredsen,I: Liberal Alliance,Kurt Vind Christiansen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/982-michael-valentin-ilsoe,Østjyllands Storkreds,Aarhus Nordkredsen,I: Liberal Alliance,Michael Valentin Ilsø
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/908-birgit-jakobsen,Østjyllands Storkreds,Aarhus Nordkredsen,K: Kristendemokraterne,Birgit Jakobsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/925-hanna-maria-smed-molte-lyng,Østjyllands Storkreds,Aarhus Nordkredsen,K: Kristendemokraterne,Hanna-Maria Smed Molte Lyng
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/950-henrik-hjortshoej,Østjyllands Storkreds,Aarhus Nordkredsen,K: Kristendemokraterne,Henrik Hjortshøj
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/947-rolf-bjerre,Østjyllands Storkreds,Aarhus Nordkredsen,K: Kristendemokraterne,Rolf Bjerre
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/917-kristian-soendergaard-larsen,Østjyllands Storkreds,Aarhus Nordkredsen,K: Kristendemokraterne,Kristian Søndergaard Larsen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/921-nils-erik-mulvad,Østjyllands Storkreds,Aarhus Nordkredsen,K: Kristendemokraterne,Nils-Erik Mulvad
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/932-palle-rosenkilde,Østjyllands Storkreds,Aarhus Nordkredsen,K: Kristendemokraterne,Palle Rosenkilde
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/919-henning-oestergaard-christensen,Østjyllands Storkreds,Aarhus Nordkredsen,K: Kristendemokraterne,Henning Østergaard
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/621-tobias-grotkjaer-elmstroem,Østjyllands Storkreds,Aarhus Nordkredsen,M: Moderaterne,Tobias Grotkjær Elmstrøm
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/616-peter-have,Østjyllands Storkreds,Aarhus Nordkredsen,M: Moderaterne,Peter Have
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/590-henrik-rejnholdt-andersen,Østjyllands Storkreds,Aarhus Nordkredsen,M: Moderaterne,Henrik Rejnholt Andersen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/974-karin-liltorp,Østjyllands Storkreds,Aarhus Nordkredsen,M: Moderaterne,Karin Liltorp
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/633-danny-rosenkilde,Østjyllands Storkreds,Aarhus Nordkredsen,O: Dansk Folkeparti,Danny Rosenkilde
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/641-laura-guldager,Østjyllands Storkreds,Aarhus Nordkredsen,O: Dansk Folkeparti,Laura Guldager
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/630-anders-vistisen,Østjyllands Storkreds,Aarhus Nordkredsen,O: Dansk Folkeparti,Anders Vistisen
https://www.dr.dk/nyheder/politik/folketingsvalg/din-stemmeseddel/kandidater/445-michael-nedersoee,Østjyllands Storkreds,Aarhus Nordkredsen,O: Dansk Folkeparti,Michael Nedersøe
